date,open,high,low,close,volume,ma5,volume_ma5,volatility_range_5d,volatility_range_20d,volume_ratio_5d,ma5_acceleration,close_acceleration,volume_ratio_5d_acceleration,up_days_20d,gap_up_ratio_20d
2017-01-13,8433.995,8444.984,8277.788,8286.241,79257182,8502.549,84610478.4,0.0121312624970737,0.0092486737586229,0.9367301012684026,-19.231199999996534,-80.4340000000011,0.0757040915164419,0.4,0.5
2017-01-16,8263.198,8263.98,7715.432,7931.955,106208207,8358.1708,87892696.0,0.0242259222489977,0.0121257030621547,1.2083849037922332,-79.64680000000226,-197.26699999999985,0.2334435251807798,0.4,0.45
2017-01-17,7900.927,8031.988,7808.205,8028.651,77390492,8241.990399999999,85547908.8,0.0283420363181014,0.0133128437633766,0.9046450472673624,28.19779999999992,450.982,-0.5753946590487014,0.45,0.45
2017-01-18,8009.505,8036.381,7972.29,7989.14,64076272,8135.849400000001,81252520.2,0.0274813975685996,0.0134112139309227,0.7886065791224528,10.039400000003296,-136.20699999999945,0.1877013883799612,0.4,0.45
2017-01-19,7966.472,8000.824,7927.711,7955.391,60107254,8038.275599999999,77407881.4,0.0268839908188837,0.0135722914486583,0.7765004404318964,8.567199999995864,5.761999999998807,0.1039323294543531,0.4,0.4
2017-01-20,7945.187,8102.386,7944.392,8087.772,65199868,7998.5818,74596418.6,0.0267554663541197,0.0142156130503409,0.8740348293342867,57.88000000000284,166.13000000000102,0.1096405275929467,0.45,0.35
2017-01-23,8100.035,8185.728,8100.035,8169.108,68353735,8046.0124,67025524.2,0.0150220990418596,0.0141070162632041,1.0198164925355406,87.12439999999879,-51.04500000000007,0.0482472742988636,0.45,0.4
2017-01-24,8160.781,8163.779,8115.128,8123.586,62916847,8064.999400000001,64130795.2,0.0106452603375962,0.0134320698286649,0.9810707446209866,-28.443599999998696,-126.85800000000016,-0.1845274111158079,0.4,0.4
2017-01-25,8107.668,8160.437,8099.988,8150.595,54697164,8097.290400000001,62254973.6,0.0105241100453314,0.0135619473624,0.8785991036063985,13.303999999999178,72.53099999999995,-0.0637258931000341,0.45,0.35
2017-01-26,8157.016,8206.013,8157.016,8205.87,50228165,8147.386200000001,60279155.8,0.0098802296255022,0.0135070669631198,0.8332592640589038,17.804799999999886,28.26600000000053,0.0571318014670935,0.5,0.4
2017-02-03,8212.409,8217.694,8157.673,8182.278,45388793,8166.287400000001,56316940.8,0.0074403426552739,0.0134806529405215,0.8059527445070312,-31.19459999999981,-78.8670000000011,0.018033319995622,0.45,0.45
2017-02-06,8181.905,8280.008,8175.462,8280.008,64263077,8188.467399999999,55498809.2,0.0078676290009065,0.0138183295122582,1.1579181234036278,3.278799999997318,121.32200000000012,0.3792718984484691,0.45,0.4
2017-02-07,8271.762,8295.985,8233.798,8282.374,74017381,8220.225,57718916.0,0.0081715283726235,0.0138337004143193,1.282376491616717,9.577600000004168,-95.36399999999958,-0.2275070106835072,0.45,0.4
2017-02-08,8267.793,8342.523,8226.58,8342.433,78238751,8258.5926,62427233.4,0.0094678224113673,0.0138594491938901,1.253279165819961,6.609999999997854,57.69300000000112,-0.1535556940098454,0.45,0.35
2017-02-09,8337.999,8411.143,8330.799,8410.261,91724775,8299.470800000001,70726555.4,0.0101842469684706,0.0141254730213058,1.2968930054806542,2.510600000001432,7.768999999998414,0.0727111654574494,0.5,0.4
2017-02-10,8404.507,8414.183,8374.533,8380.786,98085517,8339.1724,81265900.2,0.0096633613856291,0.0139976082230241,1.2069701653289506,-1.1766000000025088,-97.30299999999988,-0.1335366798123969,0.45,0.45
2017-02-13,8373.754,8433.321,8363.251,8432.957,89710927,8369.762200000001,86355470.2,0.0087999114130456,0.0139788904262023,1.0388563317671564,-9.111799999996949,81.64600000000064,-0.0781909934100906,0.5,0.4
2017-02-14,8427.698,8433.136,8399.056,8423.835,84401361,8398.054399999999,88432266.2,0.0081073731728183,0.0138165495502848,0.9544181623607424,-2.297600000003513,-61.29300000000149,0.0836756641553803,0.5,0.45
2017-02-15,8415.573,8434.521,8331.356,8344.074,96558303,8398.3826,92096176.6,0.0078005492738051,0.0138184698247758,1.0484507236318863,-27.963999999996304,-70.6389999999974,0.1784707306775579,0.5,0.45
2017-02-16,8333.812,8401.708,8329.709,8397.562,89653901,8395.842800000002,91682001.8,0.0076046903976152,0.0136382894526179,0.9778789646802848,-2.868000000000393,133.24899999999798,-0.1646043202227457,0.55,0.45
2017-02-17,8390.12,8401.073,8307.234,8324.417,99137008,8384.569,91892300.0,0.0089130267078129,0.0131930492757089,1.078839119273323,-8.734000000004016,-126.6329999999998,0.1715319135446402,0.55,0.5
2017-02-20,8318.277,8397.434,8312.56,8397.243,93649509,8377.4262,92680016.4,0.0092726864199075,0.0102405814689298,1.0104606433798602,4.131000000003041,145.97100000000137,-0.1693386304865016,0.55,0.5
2017-02-21,8399.042,8479.608,8393.537,8479.607,103682214,8388.580600000001,96536187.0,0.0104936242597655,0.0093544465357009,1.0740243345223486,18.297200000000885,9.537999999998648,0.1319421670359515,0.6,0.5
2017-02-22,8477.745,8510.417,8457.629,8510.305,104126870,8421.8268,98049900.4,0.00926141795098,0.0092634749203709,1.0619783352681509,22.09179999999833,-51.66599999999926,-0.075609690396686,0.65,0.55
2017-02-23,8507.958,8515.45,8460.443,8512.704,113484936,8444.8552,102816107.4,0.0088390091782688,0.0091270440424642,1.1037661205991154,-10.217800000000352,-28.299000000000888,0.0538337845851621,0.65,0.6
2017-02-24,8500.698,8544.318,8487.5,8543.448,94768417,8488.6614,101942389.2,0.0079145561982138,0.0084828217367324,0.929627191825714,20.777800000001665,28.345000000001164,-0.2159267141043658,0.65,0.55
2017-02-27,8534.723,8546.619,8470.749,8476.906,90304755,8504.594000000001,101273438.4,0.0076831231017977,0.0084058374839143,0.8916923966116667,-27.87360000000081,-97.28600000000006,0.1362041335593539,0.65,0.55
2017-02-28,8470.437,8508.347,8460.482,8508.085,81385427,8510.2896,96814081.0,0.0067782176680104,0.0083876858683044,0.8406362603390306,-10.23700000000099,97.72099999999772,-0.0131213410585886,0.65,0.55
2017-03-01,8497.89,8548.82,8491.736,8526.471,93476812,8513.522799999999,94684069.4,0.0068766341172785,0.0083516059383577,0.9872496249089184,-2.4624000000003434,-12.792999999997846,0.1976695008425237,0.65,0.55
2017-03-02,8529.584,8539.107,8467.389,8471.44,90446682,8505.27,90076418.6,0.0072774547055447,0.0084763503124748,1.004110547530139,-11.485999999997148,-73.41699999999946,-0.1297524419486669,0.65,0.55
2017-03-03,8450.969,8509.879,8425.385,8505.451,85758079,8497.670600000001,88274351.0,0.0079341793908058,0.0086062809206154,0.9714948683111814,0.6533999999992375,89.04199999999764,-0.0494766018401784,0.65,0.55
2017-03-06,8513.206,8608.397,8513.206,8608.153,89786243,8523.92,88170648.6,0.0083557869798853,0.008527876978659,1.0183234945602977,33.84879999999794,68.69100000000253,0.0794443054680738,0.65,0.55
2017-03-07,8614.854,8625.518,8574.287,8624.465,94884636,8547.196,90870490.4,0.0084186608265413,0.0084494689817839,1.044174358279902,-2.9733999999989464,-86.39000000000124,-0.0209777625295116,0.65,0.6
2017-03-08,8622.114,8624.435,8563.965,8589.869,85651452,8559.875600000001,89305418.4,0.0084876154466498,0.0081065541971784,0.9590846057779624,-10.59639999999854,-50.90799999999945,-0.1109406162215438,0.6,0.6
2017-03-09,8578.885,8579.245,8513.647,8535.556,87844316,8572.6988,88784945.2,0.0083314968085609,0.0080131627724974,0.9894055326848362,0.1435999999976047,-19.717000000000557,0.1154106794088131,0.6,0.55
2017-03-10,8526.536,8561.522,8519.671,8537.78,75282220,8579.1646,86689773.4,0.0073250487736867,0.0080217027676298,0.8684094680076762,-6.357399999998961,56.53700000000026,-0.1513169915840337,0.6,0.55
2017-03-13,8529.171,8598.518,8477.701,8598.518,81584816,8577.2376,85049488.0,0.0079235832215524,0.0083087949307857,0.9592628705771868,-8.392799999999625,58.513999999999214,0.2118494672466706,0.65,0.55
2017-03-14,8604.765,8618.29,8563.614,8581.713,83475898,8568.6872,82767740.4,0.0080097887424654,0.0084250728741957,1.0085559614963222,-6.623400000000402,-77.54299999999967,-0.0415603116503751,0.65,0.6
2017-03-15,8563.466,8582.896,8540.102,8574.029,82728825,8565.519199999999,82183215.0,0.007600074911596,0.0080564356066261,1.006638946894448,5.382399999998597,9.121000000001004,-0.0512101055210098,0.6,0.6
2017-03-16,8582.959,8664.98,8582.959,8664.98,96216896,8591.404,83857731.0,0.0079561828867089,0.0081010358947708,1.1473825353085216,29.05280000000312,98.6349999999984,0.142660603015948,0.65,0.6
2017-03-17,8671.519,8704.846,8601.572,8603.865,107253153,8604.621000000001,90251917.6,0.009376452976941,0.0081375593349118,1.1883753370798185,-12.66780000000108,-152.0659999999989,-0.0997507866427769,0.6,0.65
2017-03-20,8594.714,8635.075,8569.826,8634.843,92282683,8611.886,92391491.0,0.0080775666093494,0.0080100149781462,0.998822315790964,-5.952000000001135,92.09300000000076,-0.2305458230601513,0.6,0.6
2017-03-21,8629.062,8640.099,8607.661,8639.566,81416937,8623.456600000001,91979698.8,0.0075542395275173,0.0076902266911336,0.8851620309937349,4.305600000001505,-26.25500000000102,0.0758927364916255,0.6,0.6
2017-03-22,8604.605,8625.405,8547.047,8592.507,92984855,8627.1522,94030904.8,0.0083798838732494,0.0078360520871934,0.988875468100356,-7.875000000001819,-51.78200000000106,0.2173737219038499,0.55,0.55
2017-03-23,8592.336,8624.071,8500.521,8590.96,100487706,8612.348199999999,94885066.8,0.0093630023790289,0.0082320341949608,1.059046585400096,-18.49960000000101,45.51200000000063,-0.0335423198068809,0.5,0.55
2017-03-24,8583.952,8606.61,8552.684,8602.289,93303695,8612.033,92095175.2,0.0082161196611675,0.0082129502006503,1.0131225093754963,14.488800000002811,12.876000000002024,-0.1160951933243393,0.55,0.5
2017-03-27,8603.229,8611.398,8570.863,8586.91,90339837,8602.4464,91706606.0,0.0076489355321506,0.0080014680857344,0.9850962863024284,-9.27139999999963,-26.70800000000236,0.0178978529515312,0.5,0.55
2017-03-28,8579.052,8591.838,8546.123,8558.072,83218324,8586.1476,92066883.4,0.0079663662874031,0.0079872638459818,0.9038898779536616,-6.712200000001758,-13.458999999998923,-0.0531801852756986,0.45,0.5
2017-03-29,8555.989,8565.864,8484.736,8488.217,97931194,8565.2896,93056151.2,0.0080540420868358,0.0081304040795827,1.052388184307369,-4.559199999999692,-41.01699999999983,0.2297047147024742,0.45,0.45
2017-03-30,8471.24,8473.341,8303.0,8315.045,113802456,8510.1066,95719101.2,0.0092749384968645,0.0087314051427908,1.188921067721016,-34.32500000000073,-103.31700000000092,-0.0119654229400604,0.4,0.45
2017-03-31,8314.08,8351.421,8291.685,8339.146,89185469,8457.478,94895456.0,0.0094538438654149,0.0085928663193025,0.9398286573384504,2.5544000000008964,197.27300000000105,-0.3856252937962126,0.4,0.4
2017-04-05,8369.393,8522.009,8369.393,8522.009,104236897,8444.497800000001,97674868.0,0.0120914230767054,0.0089353771099394,1.0671823687542634,39.64840000000186,158.7619999999988,0.3764461217983785,0.4,0.4
2017-04-06,8531.196,8557.519,8514.088,8543.663,103718630,8441.616,101774929.2,0.012039758331483,0.0088925382222172,1.019098031462939,10.098399999997127,-161.20899999999892,-0.1754380487071374,0.45,0.4
2017-04-07,8539.144,8567.796,8523.297,8544.747,104429268,8452.922,103074544.0,0.0111697665598747,0.008800941857889,1.0131431481278248,14.187800000001516,-20.570000000001528,0.0421294539562102,0.5,0.45
2017-04-10,8522.914,8523.395,8439.306,8449.156,116716199,8479.744200000001,103657292.6,0.009063061899058,0.0089142964154151,1.1259815500911512,15.516200000000026,-96.67499999999744,0.1187932852984405,0.45,0.45
2017-04-11,8432.468,8514.435,8373.839,8514.435,134251475,8514.802,112670493.8,0.0109329299102123,0.0094948366034339,1.1915406640385204,8.235599999998158,160.86999999999716,-0.0472792880159571,0.45,0.4
2017-04-12,8505.699,8505.922,8439.442,8444.393,126675246,8499.2788,117158163.6,0.008925775162903,0.0091859250952771,1.0812327720712072,-50.58099999999831,-135.3209999999981,-0.1758670059146825,0.45,0.4
2017-04-13,8429.731,8490.862,8423.304,8470.313,106494465,8484.6088,117713330.6,0.0095042630799857,0.0092661568065973,0.904693329610028,0.8531999999995605,95.96199999999952,-0.0662315504938657,0.5,0.4
2017-04-14,8460.635,8463.064,8338.872,8345.651,104302848,8444.7896,117688046.6,0.0114389196904725,0.0097606530526081,0.8862654365783313,-25.14919999999984,-150.5820000000003,0.1581115494294822,0.45,0.4
2017-04-17,8309.779,8309.779,8183.072,8220.656,92375203,8399.0896,112819847.4,0.0125310980547908,0.0100580252074355,0.8187850376404604,-5.880800000000818,-0.3329999999987194,-0.0490525059061741,0.45,0.35
2017-04-18,8216.208,8247.046,8133.047,8136.409,86728419,8323.4844,103315236.2,0.0120307597883673,0.0101584133062905,0.8394542972549484,-29.90519999999924,40.747999999997774,0.0881496585523589,0.4,0.35
2017-04-19,8101.796,8101.796,7939.294,8033.502,96674578,8241.306199999999,97315102.6,0.0145018318854161,0.0107919914142938,0.9934180349926488,-6.57300000000032,-18.659999999998035,0.1332944781232125,0.35,0.3
2017-04-20,8021.062,8059.114,7925.303,7987.65,80173877,8144.7736,92050985.0,0.0162571078619295,0.0114418738902003,0.870972505074226,-14.35439999999835,57.05499999999847,-0.2764092676561233,0.35,0.3
2017-04-21,7984.47,8014.827,7938.322,7945.39,68609374,8064.7214,84912290.2,0.015206669848565,0.011467349546437,0.8080028678816626,16.480399999998554,3.5920000000014625,0.0594758927258595,0.35,0.3
2017-04-24,7921.417,7921.417,7698.1,7698.284,79123069,7960.247,82261863.4,0.0179257549997757,0.0121987133626222,0.9618438694399912,-24.42219999999997,-204.84600000000137,0.2168106387508919,0.3,0.3
2017-04-25,7699.983,7779.674,7691.324,7723.999,69817708,7877.764999999999,78879721.2,0.0174112356434021,0.0124571923018492,0.8851160594619343,21.99239999999918,272.8210000000008,-0.2305688115363855,0.35,0.25
2017-04-26,7721.66,7763.071,7718.759,7751.944,72124687,7821.4534,73969743.0,0.0145088763511643,0.0125069766190472,0.9750566119987736,26.17040000000179,2.230000000000473,0.1666683625148962,0.4,0.3
2017-04-27,7737.067,7810.113,7593.024,7799.121,98167781,7783.7476,77568523.8,0.0167254410730286,0.0136316425866067,1.26556206294595,18.605799999998453,19.23199999999906,0.2005648984103369,0.45,0.35
2017-04-28,7777.749,7842.11,7768.05,7842.082,73216270,7763.086,78489903.0,0.016688454406614,0.0136259526263815,0.9328113196929292,17.044200000001183,-4.21599999999944,-0.623256194200197,0.5,0.4
2017-05-02,7831.444,7851.406,7811.841,7845.467,70339042,7792.522599999999,76733097.6,0.0118953277907822,0.0128538106861017,0.9166714781497366,50.09819999999854,-39.57600000000093,0.3166109017098281,0.5,0.45
2017-05-03,7832.017,7860.302,7796.818,7830.637,79325256,7813.850200000001,78634607.2,0.0112290789154016,0.0129010010643458,1.008783013288836,-8.10899999999765,-18.21499999999924,0.108251376682292,0.45,0.45
2017-05-04,7804.778,7877.324,7763.843,7804.579,81643054,7824.3772,80538280.6,0.0129938922517776,0.0127325939128153,1.0137173700725863,-10.800600000002303,-11.228000000000064,-0.0871771783553491,0.4,0.4
2017-05-05,7780.14,7787.572,7700.206,7700.264,75760190,7804.605799999999,76056762.4,0.0096960492301349,0.0130457153112697,0.9961006439053998,-30.298399999999678,-78.2569999999996,-0.0225510829509368,0.35,0.35
2017-05-08,7679.163,7691.484,7555.057,7555.282,73319729,7747.2458,76077454.2,0.0114186987999947,0.0136881856864115,0.9637510846150265,-37.58859999999913,-40.66700000000037,-0.0147328331231867,0.35,0.35
2017-05-09,7522.216,7603.358,7475.409,7602.961,67280805,7698.7446,75465806.8,0.0137758585259935,0.0140320098428356,0.8915402597935255,8.858799999999974,192.6610000000001,-0.0398612655311276,0.35,0.35
2017-05-10,7597.768,7637.638,7451.362,7451.775,77301565,7622.972200000001,75061068.6,0.0171539391541997,0.0144562533753427,1.029848980860366,-27.271199999999222,-198.8650000000007,0.2105195458883414,0.35,0.35
2017-05-11,7400.419,7408.105,7199.411,7387.153,89986689,7539.486999999999,76729795.6,0.0198960646670943,0.0154751662888631,1.1727737353701488,-7.7128000000029715,86.56400000000122,0.0046160334429424,0.3,0.35
2017-05-12,7368.073,7395.357,7306.375,7371.301,68955148,7473.6944,75368787.2,0.0200411778060559,0.0156799439927872,0.9149032452521672,17.69260000000304,48.76999999999953,-0.4007952446277646,0.3,0.3
2017-05-15,7386.203,7425.322,7386.203,7391.605,62018727,7440.959,73108586.8,0.0174882151725159,0.0152005095569224,0.8483097501208983,33.057199999998375,36.15599999999904,0.1912769949867128,0.35,0.35
2017-05-16,7377.762,7549.915,7324.137,7549.764,87956327,7430.3196,77243691.2,0.0201035086757872,0.0159251124980847,1.138686223218706,22.09600000000046,137.85500000000138,0.3569699682290767,0.4,0.35
2017-05-17,7545.212,7609.532,7538.669,7570.438,87397565,7454.0522,79262891.2,0.0169760996039688,0.0156925883292431,1.1026290320330885,34.3720000000003,-137.48500000000058,-0.3264336642834256,0.45,0.4
2017-05-18,7509.405,7581.827,7490.776,7519.191,76571371,7480.4598,76579827.6,0.0137477417307181,0.0152866437501886,0.9998895714411352,2.6749999999992724,-71.92100000000028,-0.0666822694063353,0.45,0.4
2017-05-19,7517.13,7540.915,7472.284,7510.106,70235465,7508.2208,76835891.0,0.0131611568774819,0.0149059562466753,0.91409709819074,1.3534000000008746,42.16200000000026,0.016946987341558,0.45,0.45
2017-05-22,7500.506,7521.625,7354.072,7372.79,75642748,7504.457799999999,79560695.2,0.0166478579951112,0.015560806593559,0.9507552417666656,-31.52400000000125,-128.23099999999977,0.1224506168263207,0.45,0.45
2017-05-23,7352.251,7359.779,7132.31,7138.238,81300141,7422.152599999999,78229458.0,0.017040050320798,0.0157036863283402,1.0392522596794675,-78.54219999999896,-97.23599999999988,0.0518388743368761,0.4,0.45
2017-05-24,7099.27,7172.658,6996.64,7172.143,69675338,7342.4936,74685012.6,0.0200763321094016,0.0163588624457429,0.9329226249604998,2.6462000000001358,268.4569999999994,-0.1948266526317695,0.4,0.4
2017-05-25,7160.162,7241.232,7078.546,7232.631,78452460,7285.181599999999,75061230.4,0.0221531696413646,0.0171977170727386,1.045179509873848,22.346999999998843,26.58300000000054,0.218586519632316,0.4,0.4
2017-05-26,7224.809,7265.152,7221.077,7233.338,73388876,7229.827999999999,75691912.6,0.0215441352107068,0.0161106297810949,0.9695735446378456,1.958400000000438,-59.78100000000086,-0.1878628501493507,0.4,0.4
2017-05-31,7303.581,7327.319,7211.069,7212.695,68088164,7197.808999999999,74180995.8,0.0202224460695775,0.0164443045092998,0.9178653274428004,23.334600000001046,-21.34999999999945,0.0238977480409573,0.35,0.4
2017-06-01,7191.686,7191.69,7015.873,7016.304,73048074,7173.422200000001,72530582.4,0.0188608625758817,0.0174450700246151,1.0071348055244624,7.632200000000921,-175.7479999999996,0.1409776952767071,0.35,0.35
2017-06-02,6989.439,7105.028,6927.917,7094.427,72114679,7157.879000000001,73018450.6,0.0189454444067714,0.0182879538185854,0.987622695461577,8.843599999998332,274.5139999999992,-0.1087815881445474,0.4,0.35
2017-06-05,7102.497,7172.437,7099.619,7160.527,63186152,7143.458199999999,69965189.0,0.0164806498324741,0.0180694064679128,0.903108430108007,1.122399999998379,-12.022999999999229,-0.0650021552906845,0.45,0.4
2017-06-06,7147.173,7198.304,7136.464,7197.617,61678299,7136.314,67623073.6,0.0169803335269764,0.0179317008553053,0.9120895534094742,7.276600000002872,-29.01000000000022,0.0934953886550371,0.5,0.45
2017-06-07,7194.69,7347.597,7192.864,7347.597,91546724,7163.294400000001,72314785.6,0.0179686492567361,0.0180817921234852,1.265947527057316,34.12459999999919,112.88999999999942,0.3448768503463746,0.5,0.5
2017-06-08,7349.927,7374.86,7327.072,7342.482,84987150,7228.530000000001,74702600.8,0.0142586644743674,0.0175657715117086,1.1376732414917474,38.2551999999996,-155.09499999999937,-0.4821322592134103,0.5,0.5
2017-06-09,7331.505,7353.407,7288.321,7348.52,76717904,7279.3486,75623245.8,0.0110371074077662,0.016758745881977,1.0144751549397262,-14.417000000000373,11.153000000000247,0.0050761990135472,0.55,0.5
2017-06-12,7314.668,7322.473,7241.07,7246.712,75468498,7296.5856,78079715.0,0.0112498536416388,0.0159078537115489,0.96655703725353,-33.581599999999526,-107.84600000000046,0.075279968865825,0.55,0.5
2017-06-13,7234.276,7358.426,7232.685,7352.976,73604184,7327.657399999999,80464892.0,0.0129516461411221,0.0161593179390718,0.9147366282427868,13.834799999998722,208.0719999999992,-0.0039022913245467,0.55,0.45
2017-06-14,7346.523,7382.579,7340.695,7362.855,80236269,7330.709,78202801.0,0.0098775582193013,0.0161791278851815,1.0260024957418086,-28.020199999998116,-96.38499999999932,0.1630862765097647,0.55,0.5
2017-06-15,7350.005,7468.211,7348.418,7455.387,91008686,7353.290000000001,79407108.2,0.0117894687927982,0.0154872615409613,1.1461025097498765,19.52940000000035,82.65300000000025,0.0088341465090462,0.55,0.5
2017-06-16,7453.602,7463.048,7433.422,7442.953,78770823,7372.176600000001,79817692.0,0.0108141463605317,0.0152182575711177,0.9868842486700818,-3.694400000001224,-104.96599999999944,-0.2793182750878625,0.55,0.55
2017-06-19,7435.254,7489.822,7435.239,7489.76,74348242,7420.7862,79593640.8,0.0100250641702289,0.0149771843214266,0.9340977652576486,29.722999999999047,59.24099999999908,0.1064317776673614,0.6,0.5
2017-06-20,7496.888,7542.134,7495.723,7503.8,88753750,7450.950999999999,82623554.0,0.0078419250880477,0.0148295099917133,1.0741942908919169,-18.444799999999304,-32.766999999999825,0.1928830090467014,0.65,0.55
2017-06-21,7510.01,7521.214,7456.564,7504.192,82020574,7479.218400000001,82980415.0,0.00842725117805,0.0141239761809162,0.9884329211898976,-1.8973999999980151,-13.648000000000138,-0.2258578953362874,0.7,0.6
2017-06-22,7495.918,7506.405,7371.961,7371.961,92135684,7462.533200000001,83205814.6,0.0088610974015023,0.0134425233111374,1.1073226605968474,-44.95260000000144,-132.6229999999996,0.2046511091089689,0.65,0.6
2017-06-23,7355.756,7383.925,7262.407,7376.665,81280141,7449.275599999999,83707678.2,0.0113596751023346,0.013039093319351,0.9709998263934646,3.427599999998165,136.9349999999995,-0.2552125736103324,0.65,0.55
2017-06-26,7370.618,7462.247,7363.385,7462.095,75951957,7443.7426,84028421.2,0.0125518500548823,0.012576854424806,0.9038841372399842,7.724600000002283,80.72600000000057,0.0692071450499023,0.65,0.55
2017-06-27,7461.397,7493.818,7442.852,7474.032,75652329,7437.789,81408137.0,0.0126786655426431,0.0126131425746973,0.929296895714491,-0.4206000000003769,-73.4930000000004,0.0925284476279872,0.7,0.55
2017-06-28,7457.361,7457.712,7411.382,7423.468,70053215,7421.6442,79014665.2,0.0122038322751892,0.0121193227323192,0.8865849753673322,-10.191200000000208,-62.50100000000021,-0.0681246788216657,0.7,0.55
2017-06-29,7424.968,7480.736,7424.968,7456.671,67297454,7438.586200000001,74047019.2,0.0100521784326336,0.0112403522753254,0.9088475772161804,33.08680000000095,83.76700000000073,0.0649745221960071,0.7,0.55
2017-06-30,7435.7,7473.27,7416.448,7465.762,64150203,7456.4056,70621031.6,0.0082797211423436,0.010372662503244,0.9083724996166724,0.8773999999984881,-24.11200000000099,-0.0227376794483564,0.7,0.55
2017-07-03,7468.15,7537.334,7460.444,7537.106,74486293,7471.407799999999,70327898.8,0.0076703151554799,0.0103742707555575,1.0591286569192937,-2.817200000000412,62.25300000000061,0.1512312349021295,0.7,0.55
2017-07-04,7533.988,7540.936,7506.52,7523.695,72648178,7481.340399999999,69727068.6,0.0072213693695864,0.0101734015353498,1.0418934777935007,-5.0695999999989,-84.75500000000011,-0.1679913364284143,0.65,0.55
2017-07-05,7520.864,7588.121,7510.534,7588.087,82890334,7514.2642,72294492.4,0.0080181343460668,0.0096316940046518,1.1465649906133095,22.99120000000039,77.8030000000008,0.121906691945602,0.7,0.5
2017-07-06,7583.148,7613.256,7543.337,7601.785,100425646,7543.286999999999,78920130.8,0.0083618878461646,0.0097661581182747,1.272497206758304,-3.901000000000749,-50.69400000000133,0.0212607033251852,0.7,0.55
2017-07-07,7585.332,7623.499,7576.812,7623.38,94199614,7574.8106,84930013.0,0.0080645228348086,0.0096295163600046,1.1091439960099854,2.5008000000007087,7.897000000000844,-0.2892854268933129,0.75,0.6
2017-07-10,7613.314,7626.852,7567.095,7577.817,99698487,7582.952799999999,89972451.8,0.0076013732386186,0.0094621506548024,1.108100146271661,-23.38140000000112,-67.15800000000036,0.1623093610099946,0.7,0.65
2017-07-11,7566.405,7575.47,7484.058,7484.058,90991082,7575.0254,93641032.6,0.0091293494631753,0.0092178273658631,0.9717009677657058,-16.06959999999799,-48.19599999999991,-0.1353553287676314,0.65,0.6
2017-07-12,7471.559,7494.954,7367.258,7474.332,89792195,7552.2744,95021404.8,0.0105013015531218,0.009787629838107,0.9449680857591364,-14.823600000001534,84.03300000000036,0.1096662964993859,0.6,0.55
2017-07-13,7463.278,7494.731,7452.129,7474.299,81808389,7526.777199999999,91297953.4,0.009801719666546,0.0092692208367116,0.8960593962230045,-2.7462000000014086,9.692999999999302,-0.0221758075295622,0.6,0.5
2017-07-14,7460.528,7465.54,7415.583,7433.179,73794909,7488.737000000001,87217012.4,0.0099210448267371,0.009406240976556,0.846106819866258,-12.542999999996027,-41.086999999999534,-0.0010438868206146,0.55,0.5
2017-07-17,7405.913,7405.913,7048.535,7048.535,116496105,7382.880599999999,90576536.0,0.0184843789541169,0.0115769793507744,1.2861620696114942,-67.81620000000476,-343.52400000000034,0.4900078261019825,0.5,0.45
2017-07-18,7013.311,7109.941,6988.521,7109.6,82600121,7307.989,88898343.8,0.0194571964361097,0.0121216452028786,0.9291525293860424,30.96480000000338,445.7090000000008,-0.7970647899706879,0.5,0.4
2017-07-19,7097.54,7202.951,7081.514,7202.805,101966429,7253.683599999999,91333190.6,0.0194122120497125,0.0125338700560226,1.1164225001901993,20.586199999998826,32.13999999999942,0.5442795110296086,0.55,0.45
2017-07-20,7199.678,7273.982,7192.065,7244.9,106172491,7207.8038,96206011.0,0.0205336223695365,0.0121873520787202,1.1035951901175904,8.425600000000486,-51.11000000000058,-0.2000972808767657,0.55,0.5
2017-07-21,7232.806,7268.24,7227.959,7252.707,100077281,7171.7094,101462485.4,0.0203002451882092,0.0116413834980246,0.9863476200633264,9.785399999999754,-34.28799999999865,-0.1044202599816552,0.55,0.5
2017-07-24,7235.009,7295.283,7228.836,7292.648,106202521,7220.532000000001,99403768.6,0.0119820560364757,0.0114345308461728,1.0683953183642174,84.91700000000128,32.133999999999105,0.1992952683551552,0.55,0.5
2017-07-25,7281.391,7297.108,7237.524,7278.842,92389196,7254.3804,101361583.6,0.0102035762050636,0.0115028728684837,0.9114813790261264,-14.974200000002384,-53.7470000000003,-0.238961637638982,0.55,0.55
2017-07-26,7275.877,7290.141,7238.266,7289.877,96347421,7271.794800000001,100237782.0,0.008254846309916,0.0115466235647043,0.9611886763416214,-16.433999999998377,24.84100000000126,0.2066212366535859,0.55,0.55
2017-07-27,7274.149,7388.294,7252.462,7383.114,124169690,7299.4376,103837221.8,0.009673007670763,0.0120925593882525,1.1958109803742842,10.228399999999056,82.2019999999984,0.1849150067171678,0.55,0.5
2017-07-28,7366.553,7400.367,7361.362,7386.207,103203280,7326.1376,104462421.6,0.0096183801966556,0.0119760482616026,0.9879464636113702,-0.9427999999998063,-90.1439999999984,-0.4424868207955769,0.55,0.5
2017-07-31,7382.964,7445.245,7371.036,7444.957,119850688,7356.599399999999,107192055.0,0.0097896165317512,0.0119643561902406,1.11809301538253,3.761799999999312,55.65699999999924,0.3380110685340738,0.6,0.5
